point_id,latitude,longitude,elevation_m
P49356,24.134996,93.629131,730.12
P49357,26.407736,92.860283,927.36
P49358,27.1534,93.387933,689.71
P49359,25.30944,92.024256,300.0
P49360,27.306378,96.81434,1290.84
P49361,25.821815,92.812361,1040.12
P49362,27.166883,94.795088,836.93
P49363,28.197773,93.328006,1178.59
P49364,26.441922,92.567088,478.61
P49365,25.453353,94.059598,838.84
P49366,27.697623,93.860444,1506.91
P49367,27.435224,92.911739,862.92
P49368,25.758327,91.522536,300.0
P49369,23.786075,92.897698,675.96
P49370,25.549885,90.474222,911.73
P49371,26.795725,94.907028,737.92
P49372,23.937926,92.498343,865.87
P49373,25.360027,94.558963,713.86
P49374,25.74895,93.363311,678.42
P49375,25.966492,91.307024,828.99
P49376,26.784857,94.673887,893.32
P49377,27.624466,96.059694,1397.77
P49378,25.656179,93.132147,668.97
P49379,27.446457,91.710736,1160.37
P49380,24.413987,93.030698,574.36
P49381,26.092488,94.636174,864.28
P49382,26.568371,92.225229,826.06
P49383,24.927063,94.164009,409.92
P49384,26.51142,92.232604,921.91
P49385,26.26154,95.05536,1096.09
P49386,26.148146,92.287437,927.2
P49387,23.58593,91.940181,533.0
P49388,27.659522,96.447202,975.72
P49389,26.47906,93.972775,1138.16
P49390,26.047188,94.978448,725.48
P49391,23.615262,94.300765,1179.91
P49392,25.52816,92.323897,971.62
P49393,27.19139,93.814589,899.49
P49394,24.670103,93.640283,598.46
P49395,26.736476,91.520757,492.96
P49396,25.63294,94.862823,541.96
P49397,24.3931,94.457083,1058.05
P49398,26.824616,96.133109,1521.47
P49399,27.00454,93.875411,936.75
P49400,28.753133,90.696498,1195.16
P49401,25.314615,94.582558,593.52
P49402,27.750161,94.016638,1381.55
P49403,29.078106,94.336903,863.57
P49404,25.820856,94.012774,1022.55
P49405,28.084002,92.286476,1176.31
P49406,27.245015,93.060037,1318.25
P49407,25.655464,93.240686,524.67
P49408,24.527293,93.339988,433.95
P49409,26.826404,91.314947,415.12
P49410,27.626169,93.730184,1064.06
P49411,29.5,94.186498,1109.02
P49412,23.85969,93.045301,782.93
P49413,25.916376,92.721955,640.38
P49414,26.261522,92.008175,380.2
P49415,25.69615,94.143501,961.25
P49416,24.160544,93.446533,1101.28
P49417,27.710155,94.03568,1081.43
P49418,24.870148,92.337904,301.14
P49419,26.113034,94.894205,1081.15
P49420,28.507836,93.76244,919.82
P49421,28.551754,96.383443,1103.9
P49422,28.151148,95.061764,1332.04
P49423,23.499995,93.238084,854.17
P49424,24.8491,95.658563,503.55
P49425,27.76113,94.865926,1132.12
P49426,24.804936,92.821363,440.25
P49427,25.923998,94.857339,507.39
P49428,27.871374,92.06942,899.94
P49429,25.635797,91.624354,633.13
P49430,24.37072,93.540501,760.1
P49431,26.035257,94.249731,589.8
P49432,24.924543,96.158008,560.4
P49433,29.27805,89.790953,1551.85
P49434,25.96072,93.979066,615.71
P49435,26.646502,91.722379,901.11
P49436,26.332441,92.001583,824.7
P49437,23.307372,94.083286,891.31
P49438,25.697007,91.555616,435.44
P49439,27.944424,95.198778,1488.1
P49440,26.298613,94.453598,982.42
P49441,25.202416,92.724419,381.1
P49442,26.176416,93.846418,804.73
P49443,26.988865,91.762415,1045.57
P49444,24.376644,93.327531,905.03
P49445,24.864271,94.891641,505.73
P49446,26.4159,93.634062,974.16
P49447,26.287293,95.801173,697.29
P49448,26.097714,93.601977,803.38
P49449,25.71101,91.338409,713.24
P49450,27.171567,92.858406,1283.77
P49451,26.068707,94.025938,1055.84
P49452,28.856308,90.613612,1212.94
P49453,25.179353,93.756745,988.59
P49454,27.092241,93.307356,813.44
P49455,25.963348,93.615132,1260.93
P49456,29.333486,94.332682,1540.6
P49457,23.136418,92.091781,866.32
P49458,25.977803,94.217946,1017.46
P49459,26.117816,92.296967,771.31
P49460,25.590957,91.76973,528.13
P49461,26.171936,95.601436,1043.1
P49462,24.486636,92.277621,774.82
P49463,25.418796,93.715103,622.66
P49464,24.692727,94.057582,1056.57
P49465,27.638847,96.23454,1299.81
P49466,28.3564,94.309361,1261.49
P49467,26.274836,92.697434,1159.38
P49468,24.901805,93.812954,918.72
P49469,27.187609,93.284915,974.08
P49470,26.091253,94.813057,1193.44
P49471,26.17672,90.91956,538.91
P49472,24.66347,93.969079,481.64
P49473,27.101339,97.234644,767.74
P49474,24.321139,95.041121,344.18
P49475,25.253378,92.832574,463.89
P49476,25.283963,91.391748,300.0
P49477,24.985377,93.767043,808.73
P49478,27.855819,95.562916,872.28
P49479,25.85906,91.080622,300.0
P49480,26.082201,94.415779,947.46
P49481,26.693935,92.561893,1186.92
P49482,25.899793,92.361276,300.0
P49483,25.098431,94.629038,763.48
P49484,26.118056,93.815179,581.66
P49485,28.259812,93.747885,1268.82
P49486,25.316366,93.499486,898.01
P49487,27.009454,92.14333,1279.49
P49488,26.341632,93.843806,380.99
P49489,24.388382,93.115733,520.4
P49490,22.684405,93.147378,377.21
P49491,25.944928,97.02327,445.86
P49492,25.385596,92.808049,382.24
P49493,23.615131,92.593788,761.32
P49494,22.367194,93.00209,395.32
P49495,26.443159,92.949623,576.24
P49496,28.370349,97.034354,1634.54
P49497,26.274901,93.575582,1012.23
P49498,28.442414,92.085615,1153.57
P49499,24.639906,91.701743,308.34
P49500,25.885165,92.937755,721.43
P49501,23.097567,92.872823,738.39
P49502,27.135127,96.643147,1090.12
P49503,26.190058,90.003074,1462.3
P49504,27.09112,95.837383,1488.65
P49505,27.395426,94.495301,1080.13
P49506,25.759653,95.397584,523.6
P49507,25.272895,94.668637,528.12
P49508,25.850056,94.333963,1188.57
P49509,26.821368,92.136042,593.14
P49510,24.696977,90.869052,313.55
P49511,27.123497,92.278404,1449.11
P49512,24.866154,94.543148,630.6
P49513,25.816098,94.103258,1149.87
P49514,23.986811,93.400391,640.18
P49515,25.731284,91.598686,397.49
P49516,23.560519,92.92603,389.09
P49517,22.661709,92.472621,577.17
P49518,25.66954,93.479354,780.21
P49519,23.621175,93.202306,634.66
P49520,28.564895,93.142493,1069.9
P49521,26.24397,91.043791,931.19
P49522,28.658627,93.136374,1319.5
P49523,25.742198,92.477955,549.14
P49524,22.969425,93.660675,300.0
P49525,27.997946,91.819465,1238.79
P49526,26.24721,90.455365,729.25
P49527,22.743518,92.437495,941.94
P49528,28.391726,94.925647,1249.44
P49529,23.558633,92.905028,466.21
P49530,27.984302,92.100405,1327.23
P49531,26.970423,95.987531,818.69
P49532,26.024073,94.5222,548.43
P49533,22.565921,92.394393,771.85
P49534,25.806821,90.522254,656.98
P49535,26.232666,92.996353,679.05
P49536,26.595155,92.434629,647.21
P49537,23.595264,93.438838,886.75
P49538,26.188505,95.843191,907.15
P49539,23.537759,93.845971,671.8
P49540,23.530619,92.546789,766.42
P49541,26.768793,93.982783,1154.16
P49542,26.051034,92.965107,546.0
P49543,25.9079,94.038964,671.21
P49544,24.532759,89.795798,300.0
P49545,25.357164,93.66316,799.17
P49546,27.156583,90.271377,679.74
P49547,22.59379,94.803842,681.22
P49548,25.430792,94.755227,714.41
P49549,26.164221,93.268086,785.11
P49550,27.889309,95.61779,1439.61
P49551,24.043108,93.201443,616.73
P49552,27.024287,89.363441,1280.76
P49553,26.355125,93.921833,628.53
P49554,26.321083,91.116589,530.84
P49555,28.069218,91.904815,690.8
P49556,25.966439,93.341329,587.4
P49557,26.791718,93.989531,834.56
P49558,24.58042,92.327929,300.0
P49559,25.979461,94.546402,594.82
P49560,27.953979,95.242948,970.38
P49561,26.214032,91.62937,703.69
P49562,27.976255,95.14914,781.58
P49563,25.0627,94.965408,1102.04
P49564,25.794858,93.468086,826.94
P49565,25.182984,94.522343,608.7
P49566,24.059982,93.848381,656.49
P49567,27.597185,92.807112,1196.63
P49568,25.428597,94.063171,1029.4
P49569,28.195936,93.070939,1546.26
P49570,25.5515,91.64671,477.52
P49571,25.748468,94.63239,949.02
P49572,25.447768,94.815418,729.63
P49573,24.705678,93.380419,369.36
P49574,24.979825,93.484717,300.0
P49575,23.854033,93.659115,300.0
P49576,22.926458,93.780048,402.13
P49577,27.86349,91.693065,1492.13
P49578,25.264736,91.228922,767.89
P49579,27.063638,88.773413,890.02
P49580,25.010561,92.225868,300.0
P49581,24.95205,92.105958,446.23
P49582,25.910072,93.918742,701.35
P49583,25.603218,91.026807,386.62
P49584,27.190721,92.205455,995.42
P49585,25.14951,91.76,420.36
P49586,25.717338,93.55326,755.45
P49587,25.516638,94.779188,1035.09
P49588,27.298956,94.074959,300.0
P49589,25.426927,92.072129,601.54
P49590,26.466276,92.897162,848.48
P49591,25.165878,94.017664,511.26
P49592,25.766386,95.297841,823.34
P49593,25.713104,95.870441,417.73
P49594,25.097312,92.33001,952.12
P49595,28.36393,91.503478,1225.57
P49596,24.703269,94.36013,649.39
P49597,25.040999,93.861191,946.17
P49598,26.662134,90.744056,946.89
P49599,24.800822,92.424259,833.09
P49600,25.595534,94.229026,813.15
P49601,25.855852,93.506573,599.79
P49602,27.182465,96.303509,1208.55
P49603,28.642375,91.405942,1339.85
P49604,26.17706,91.285818,651.46
P49605,22.709233,91.9898,317.59
P49606,25.287367,94.163681,854.83
P49607,26.473665,94.075009,757.14
P49608,29.001659,91.720502,1457.42
P49609,25.603494,93.63855,497.64
P49610,26.251122,94.151227,641.52
P49611,25.541403,91.798111,391.07
P49612,26.100671,95.459051,636.31
P49613,27.747312,94.612065,1107.61
P49614,27.802292,91.886032,910.15
P49615,28.862991,96.171354,1347.83
P49616,26.298131,91.411224,403.97
P49617,24.708378,93.52021,840.35
P49618,25.521321,93.35807,794.07
P49619,28.270327,91.970187,1555.83
P49620,27.231767,94.415544,792.8
P49621,25.654993,95.13297,1165.88
P49622,25.820378,92.350369,1132.41
P49623,27.445764,94.565713,860.25
P49624,26.738237,94.276287,957.88
P49625,26.248678,95.377245,924.19
P49626,24.774332,92.812894,542.69
P49627,27.963732,94.594811,1032.76
P49628,24.300571,94.076676,300.0
P49629,24.635861,94.305904,858.97
P49630,25.493195,90.386073,300.0
P49631,25.160116,93.548009,712.63
P49632,25.925339,92.018416,480.27
P49633,26.044282,90.359803,1153.56
P49634,26.528936,91.182216,593.49
P49635,27.228336,93.704685,1108.44
P49636,26.273066,93.45851,842.29
P49637,25.246094,93.093697,855.6
P49638,26.236409,94.43046,1006.87
P49639,25.07104,91.353553,690.21
P49640,24.773419,92.227785,702.1
P49641,24.171251,93.739767,318.56
P49642,25.431286,94.802654,646.77
P49643,24.808715,93.132699,1011.99
P49644,26.377377,94.269698,608.95
P49645,25.948065,91.14,608.07
P49646,28.231086,94.092848,1334.91
P49647,26.236012,94.428336,793.4
P49648,27.210882,92.994618,1143.26
P49649,24.654774,96.553419,696.6
P49650,27.605075,92.515677,1289.42
P49651,24.025317,93.628114,776.34
P49652,25.672493,91.748887,352.71
P49653,22.052075,93.397004,478.44
P49654,25.353506,94.912317,674.82
P49655,28.622046,95.382439,1520.64
P49656,27.623539,94.188425,1261.26
P49657,28.030527,91.30154,1290.07
P49658,27.632006,95.890644,1680.6
P49659,29.022935,92.26818,1033.56
P49660,25.965786,94.873923,642.77
P49661,22.484523,92.783735,300.0
P49662,26.900733,96.920801,1136.66
P49663,24.554111,94.029745,1283.42
P49664,25.775226,92.521706,1034.11
P49665,27.799692,92.904353,1085.22
P49666,25.011523,91.920372,327.82
P49667,25.548536,93.720209,794.21
P49668,25.876786,93.101856,907.72
P49669,26.670564,93.515431,931.83
P49670,29.067527,92.775661,1375.93
P49671,24.94167,95.89229,300.0
P49672,24.932886,94.563714,1052.39
P49673,23.820443,93.637978,645.81
P49674,25.820064,93.761835,887.5
P49675,26.353473,94.105089,1075.54
P49676,26.039182,94.648004,695.73
P49677,25.743055,94.22598,436.16
P49678,24.471641,93.288256,749.84
P49679,24.842164,91.891066,302.38
P49680,27.057943,95.96517,1518.7
P49681,26.154234,94.015385,424.89
P49682,25.693999,91.453803,300.0
P49683,25.006425,91.534313,1175.65
P49684,27.855272,89.924945,1106.12
P49685,28.920008,94.09949,1208.56
P49686,26.534908,96.371321,657.5
P49687,25.004694,94.266575,838.1
P49688,24.555853,92.47527,1204.75
P49689,25.086917,95.357364,868.99
P49690,27.367794,95.331697,1253.72
P49691,26.906459,93.438314,611.75
P49692,27.960398,91.198527,932.39
P49693,24.598988,94.540418,847.15
P49694,26.231795,92.966624,573.75
P49695,26.446575,94.90533,1168.99
P49696,23.798873,94.470089,692.91
P49697,26.506941,95.380302,425.57
P49698,27.445848,93.162256,1449.15
P49699,27.547929,95.756913,1256.12
P49700,25.443989,90.323809,453.29
P49701,25.865387,93.945457,891.38
P49702,26.97014,94.746193,727.81
P49703,25.805733,92.849651,300.0
P49704,27.809036,94.470876,1411.75
P49705,27.993148,91.356331,1036.37
P49706,26.564297,94.433627,1068.82
P49707,25.283485,93.713463,1002.2
P49708,29.5,92.039374,1231.85
P49709,27.100818,91.781142,987.19
P49710,25.591705,94.351021,492.84
P49711,27.190472,93.817385,739.28
P49712,28.459998,92.794833,871.9
P49713,23.786329,93.667521,461.71
P49714,25.200149,91.159488,675.48
P49715,27.355679,94.143375,1025.09
P49716,24.231759,93.113305,726.07
P49717,28.239038,94.390417,1352.98
P49718,26.945363,93.694114,1447.45
P49719,25.369196,97.5,718.34
P49720,28.378768,95.667079,1516.97
P49721,28.527943,94.579744,966.15
P49722,26.099688,94.964672,998.42
P49723,28.637951,93.016321,1326.58
P49724,25.070393,92.684267,542.68
P49725,25.237136,94.816052,741.55
P49726,26.396097,91.853944,300.0
P49727,24.6882,94.816104,946.21
P49728,24.818161,94.209821,758.95
P49729,25.09442,94.394968,798.04
P49730,27.593862,90.313534,1326.78
P49731,25.336843,94.112426,831.4
P49732,26.524162,95.198062,886.05
P49733,27.423184,91.967606,1391.71
P49734,26.933172,94.577287,1491.6
P49735,26.28748,94.756271,899.09
P49736,28.017937,94.79858,1157.85
P49737,24.983753,93.040746,637.54
P49738,25.425709,94.023436,944.59
P49739,24.660207,93.201721,545.44
P49740,24.12628,93.698954,809.4
P49741,25.5521,94.495306,1597.21
P49742,26.602402,93.258044,930.11
P49743,24.893365,94.125013,751.74
P49744,27.504652,92.249801,1415.19
P49745,26.538128,93.013505,767.33
P49746,25.863416,89.863985,1181.01
P49747,24.845054,90.450082,588.72
P49748,26.229011,94.255182,314.6
P49749,25.578542,93.600851,898.58
P49750,27.696461,96.140139,1686.92
P49751,24.715946,93.885613,1064.01
P49752,24.965341,90.836222,712.83
P49753,25.292213,93.151657,762.14
P49754,26.20846,90.555053,314.86
P49755,26.151168,93.348936,1121.29
P49756,28.413643,92.879338,1409.39
P49757,26.851017,93.541747,671.54
P49758,28.241382,90.634311,1324.72
P49759,27.261626,93.63449,1068.48
P49760,24.052722,93.395982,974.35
P49761,23.862795,92.971079,727.06
P49762,25.203741,93.248246,831.54
P49763,27.240681,94.894965,1093.79
P49764,24.418287,93.784534,420.74
P49765,29.083788,91.142917,1312.24
P49766,25.630343,94.326585,574.48
P49767,25.622053,94.120457,1420.37
P49768,23.112393,94.253094,300.0
P49769,24.501932,93.962042,849.47
P49770,28.154098,96.90748,1438.75
P49771,28.942893,92.039872,1333.54
P49772,26.661086,92.735372,1062.26
P49773,24.88966,92.955194,512.06
P49774,27.509697,94.261096,529.17
P49775,25.398114,94.113757,944.89
P49776,27.532185,90.387769,962.42
P49777,23.416775,92.577656,1135.03
P49778,25.731257,92.434318,621.78
P49779,27.337102,92.465678,1034.06
P49780,23.814362,94.172227,389.07
P49781,24.770595,94.665577,667.69
P49782,24.21884,92.489495,693.59
P49783,25.845978,91.652418,531.38
P49784,25.392951,93.54036,1283.76
P49785,22.0,94.327269,665.11
P49786,23.136353,92.940681,836.35
P49787,29.012131,93.174636,948.83
P49788,26.250922,94.791989,718.36
P49789,26.747718,91.284335,1039.67
P49790,24.783235,90.947536,614.39
P49791,26.21813,93.618133,300.0
P49792,24.950252,95.465694,853.86
P49793,24.463256,92.186542,510.72
P49794,25.597089,90.65214,882.17
P49795,24.323566,93.735649,671.03
P49796,24.131154,94.05817,723.0
P49797,23.378724,93.324963,654.33
P49798,22.925139,94.536653,588.76
P49799,28.340642,93.959379,716.39
P49800,26.427795,92.059038,682.55
P49801,22.0,93.077079,491.9
P49802,26.807582,94.146238,678.12
P49803,23.456513,93.77397,778.86
P49804,25.919979,94.033308,1040.96
P49805,25.813597,95.60754,334.39
P49806,23.425618,94.588261,300.0
P49807,24.985141,94.238636,862.62
P49808,27.26473,96.270351,555.39
P49809,27.642073,92.503003,1543.07
P49810,26.079475,92.855392,618.74
P49811,25.750913,92.370843,1186.55
P49812,23.280965,93.905383,653.89
P49813,26.110639,94.757925,442.21
P49814,26.410937,93.314357,1064.07
P49815,28.222919,96.41629,1383.61
P49816,24.273787,93.218441,1097.27
P49817,24.772654,93.804088,947.75
P49818,27.285796,94.858225,1034.69
P49819,27.865274,93.588172,1649.11
P49820,26.025497,91.297514,300.0
P49821,27.656166,91.094285,1122.54
P49822,26.73844,91.956064,954.88
P49823,26.85505,89.236041,1370.31
P49824,23.107645,92.925797,770.67
P49825,25.334984,93.969062,1016.92
P49826,22.0,92.87326,300.0
P49827,25.160467,91.15923,403.72
P49828,25.851786,91.48297,304.69
P49829,29.087419,95.762161,1417.83
P49830,23.113403,93.426584,804.54
P49831,24.418491,93.750684,872.96
P49832,27.352421,95.593479,1114.49
P49833,26.279391,94.186773,936.43
P49834,28.996153,91.688645,1376.94
P49835,23.599612,92.708861,300.0
P49836,25.216746,92.012122,519.89
P49837,29.00029,92.805204,1307.42
P49838,22.761334,93.017891,556.1
P49839,25.649721,92.26967,829.13
P49840,24.718642,90.648961,663.14
P49841,27.702745,94.748331,1415.88
P49842,24.821225,94.804499,548.84
P49843,25.86147,90.503244,486.55
P49844,24.627252,93.968312,429.94
P49845,26.91116,96.615909,1067.45
P49846,27.279898,93.959779,578.29
P49847,23.490094,92.633115,834.59
P49848,29.5,93.109817,1442.56
P49849,25.738359,93.08544,707.51
P49850,24.520914,92.918,616.63
P49851,25.217562,94.556935,754.9
P49852,27.121078,93.526759,1036.95
P49853,27.58367,91.777582,1277.2
P49854,24.953443,94.594813,646.35
P49855,25.933467,92.267412,643.12
P49856,26.994692,93.313101,1090.05
P49857,26.847623,95.746788,1312.93
P49858,24.349851,93.204697,502.13
P49859,24.842821,93.134879,325.6
P49860,24.975434,94.045912,789.96
P49861,26.650146,94.546008,1066.52
P49862,27.881172,90.545819,1202.52
P49863,23.521528,93.787343,516.62
P49864,25.562637,93.211619,316.51
P49865,25.642708,95.408206,359.42
P49866,25.096515,90.932591,665.71
P49867,25.327049,95.093212,572.88
P49868,24.465425,92.65567,499.67
P49869,23.049318,93.070168,997.32
P49870,28.046952,96.291276,1642.75
P49871,28.488383,95.724128,1077.59
P49872,24.642038,92.78733,743.74
P49873,24.257976,92.568301,618.25
P49874,26.029055,93.087601,772.38
P49875,22.0,92.862482,448.91
P49876,26.28093,94.683204,1025.09
P49877,26.596264,91.896666,814.35
P49878,23.050157,93.630272,749.76
P49879,27.350204,92.876584,1133.76
P49880,25.582053,92.153791,638.13
P49881,26.901011,94.47136,752.23
P49882,23.97523,93.774956,554.15
P49883,25.400151,94.42126,631.33
P49884,27.69617,94.730513,1476.96
P49885,24.810669,92.817496,971.1
P49886,24.550218,94.454575,461.19
P49887,25.108424,93.449447,399.62
P49888,25.567893,93.104655,1020.17
P49889,28.386611,92.077302,1444.83
P49890,24.378395,93.574813,357.19
P49891,25.025648,92.39919,407.31
P49892,27.461752,95.360493,1182.49
P49893,24.656364,94.150845,932.23
P49894,24.739939,93.998852,1065.29
P49895,24.665533,93.158736,955.46
P49896,23.945606,94.158345,840.73
P49897,25.516145,94.078934,686.47
P49898,26.672448,94.566751,1132.53
P49899,24.483862,95.136551,694.11
P49900,25.228387,94.375367,744.0
P49901,27.07545,94.630414,1480.64
P49902,26.869788,95.476245,1016.58
P49903,25.709543,93.763922,944.7
P49904,26.380478,91.392188,674.06
P49905,26.819439,92.500665,868.22
P49906,24.630141,94.544113,724.48
P49907,22.901034,92.948748,657.04
P49908,24.035259,93.788358,798.95
P49909,25.987421,93.169343,846.37
P49910,25.380559,95.695154,426.43
P49911,25.670253,94.086496,1009.38
P49912,22.736947,93.961121,527.17
P49913,23.76994,91.964493,367.5
P49914,22.303704,94.492912,597.57
P49915,26.238419,92.43207,1005.49
P49916,25.013303,94.788422,891.02
P49917,26.419678,95.224674,634.74
P49918,26.830055,91.102908,602.47
P49919,27.121472,90.890038,1206.06
P49920,27.379054,92.644149,698.87
P49921,28.587671,94.889208,1219.49
